PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 5,2003,46,1.70875,1.79329,230,,161,477,,24,892,217,49741
HHS Regions,Region 5,2003,47,2.39966,2.28891,283,,200,694,,48,1225,215,53519
HHS Regions,Region 5,2003,48,3.3634,3.5098,481,,275,591,,85,1432,220,40800
HHS Regions,Region 5,2003,49,4.75101,4.60189,933,,561,1230,,115,2839,228,61692
HHS Regions,Region 5,2003,50,8.08624,8.05014,1794,,916,2334,,203,5247,234,65179
HHS Regions,Region 5,2003,51,9.48061,9.57898,1981,,1119,2366,,288,5754,224,60069
HHS Regions,Region 5,2003,52,9.84777,10.4313,1640,,906,1227,,268,4041,218,38739
HHS Regions,Region 5,2003,53,5.99576,6.48413,994,,706,641,,309,2650,216,40869
HHS Regions,Region 5,2004,1,2.98286,3.0698,521,,428,388,,149,1486,226,48407
HHS Regions,Region 5,2004,2,2.05001,2.29554,414,,252,341,,84,1091,218,47527
HHS Regions,Region 5,2004,3,1.91208,2.16348,425,,163,293,,39,920,205,42524
HHS Regions,Region 5,2004,4,1.5656,1.84502,361,,129,239,,36,765,198,41463
HHS Regions,Region 5,2004,5,1.47046,1.82426,366,,156,254,,43,819,192,44895
HHS Regions,Region 5,2004,6,1.3532,1.57138,313,,126,245,,21,705,185,44865
HHS Regions,Region 5,2004,7,1.04478,1.33179,236,,88,209,,31,564,184,42349
HHS Regions,Region 5,2004,8,1.06107,1.28303,266,,93,205,,26,590,176,45985
HHS Regions,Region 5,2004,9,0.872608,1.19445,240,,93,149,,23,505,168,42279
HHS Regions,Region 5,2004,10,0.892152,1.29854,262,,115,134,,23,534,165,41123
HHS Regions,Region 5,2004,11,0.824277,1.1837,173,,114,161,,28,476,162,40213
HHS Regions,Region 5,2004,12,0.823004,1.2641,198,,124,144,,25,491,158,38842
HHS Regions,Region 5,2004,13,0.536556,0.884911,143,,85,109,,16,353,148,39891
HHS Regions,Region 5,2004,14,0.597029,0.960963,133,,84,109,,27,353,137,36734
HHS Regions,Region 5,2004,15,0.572539,1.0615,148,,94,121,,20,383,143,36081
HHS Regions,Region 5,2004,16,0.579108,0.956296,138,,85,98,,21,342,129,35763
HHS Regions,Region 5,2004,17,0.505671,0.789756,122,,59,86,,13,280,130,35454
HHS Regions,Region 5,2004,18,0.529579,0.932863,125,,78,103,,19,325,126,34839
HHS Regions,Region 5,2004,19,0.510717,0.893142,106,,61,99,,14,280,119,31350
HHS Regions,Region 5,2004,20,0.563981,1.0228,130,,70,82,,15,297,109,29038
HHS Regions,Region 5,2004,21,0.556892,1.13962,120,,56,85,,17,278,91,24394
HHS Regions,Region 5,2004,22,0.596609,1.31399,145,,79,75,,18,317,97,24125
HHS Regions,Region 5,2004,23,0.762225,1.13537,130,,68,100,,14,312,100,27480
HHS Regions,Region 5,2004,24,0.564739,1.09638,130,,63,70,,5,268,88,24444
HHS Regions,Region 5,2004,25,0.477747,1.04244,120,,54,63,,16,253,93,24270
HHS Regions,Region 5,2004,26,0.462448,1.01979,93,,64,64,,14,235,86,23044
HHS Regions,Region 5,2004,27,0.483833,1.09257,96,,62,62,,15,235,85,21509
HHS Regions,Region 5,2004,28,0.45357,0.9584,86,,46,80,,17,229,84,23894
HHS Regions,Region 5,2004,29,0.433275,0.879293,96,,43,51,,12,202,81,22973
HHS Regions,Region 5,2004,30,0.472398,0.951422,98,,33,51,,7,189,77,19865
HHS Regions,Region 5,2004,31,0.177492,0.394892,70,,41,63,,10,184,79,46595
HHS Regions,Region 5,2004,32,0.475732,0.940175,80,,58,60,,14,212,78,22549
HHS Regions,Region 5,2004,33,0.484001,0.920945,84,,54,59,,17,214,79,23237
HHS Regions,Region 5,2004,34,0.679125,1.23207,91,,58,65,,11,225,75,18262
HHS Regions,Region 5,2004,35,0.514562,1.02248,83,,63,90,,16,252,75,24646
HHS Regions,Region 5,2004,36,0.561086,1.0902,100,,56,87,,13,256,75,23482
HHS Regions,Region 5,2004,37,0.579312,1.08679,109,,60,103,,13,285,75,26224
HHS Regions,Region 5,2004,38,0.585122,1.13566,109,,58,107,,18,292,75,25712
HHS Regions,Region 5,2004,39,0.556881,1.0684,102,,57,90,,17,266,79,24897
HHS Regions,Region 5,2004,40,0.819211,1.036,169,,144,277,,35,625,234,60328
HHS Regions,Region 5,2004,41,1.01796,1.12318,202,,157,279,,37,675,243,60097
HHS Regions,Region 5,2004,42,0.996033,1.07596,217,,163,273,,30,683,247,63478
HHS Regions,Region 5,2004,43,1.03063,1.20521,265,,193,312,,40,810,253,67208
HHS Regions,Region 5,2004,44,1.11131,1.32752,269,,200,374,,52,895,267,67419
HHS Regions,Region 5,2004,45,1.16083,1.36411,283,,213,354,,56,906,259,66417
HHS Regions,Region 5,2004,46,1.21989,1.37784,295,,212,402,,42,951,266,69021
HHS Regions,Region 5,2004,47,1.46288,1.6857,333,,205,290,,31,859,253,50958
HHS Regions,Region 5,2004,48,1.23246,1.37197,326,,193,376,,58,953,267,69462
HHS Regions,Region 5,2004,49,1.18572,1.41211,298,,205,413,,45,961,267,68054
HHS Regions,Region 5,2004,50,1.28483,1.42252,312,,235,343,,40,930,268,65377
HHS Regions,Region 5,2004,51,1.58559,1.84069,314,,217,269,,43,843,259,45798
HHS Regions,Region 5,2004,52,2.11493,2.49961,462,,368,327,,120,1277,257,51088
HHS Regions,Region 5,2005,1,2.06526,2.3203,378,,512,455,,125,1470,262,63354
HHS Regions,Region 5,2005,2,2.24314,2.44134,430,,495,583,,113,1621,261,66398
HHS Regions,Region 5,2005,3,2.70875,2.97556,500,,540,771,,108,1919,256,64492
HHS Regions,Region 5,2005,4,3.38852,3.68617,631,,693,1173,,151,2648,256,71836
HHS Regions,Region 5,2005,5,4.69985,4.9882,817,,915,1705,,219,3656,256,73293
HHS Regions,Region 5,2005,6,5.59685,5.70993,977,,1197,1892,,274,4340,251,76008
HHS Regions,Region 5,2005,7,6.0953,5.89657,1022,,1183,1888,,298,4391,245,74467
HHS Regions,Region 5,2005,8,5.1717,5.12976,921,,990,1580,,223,3714,239,72401
HHS Regions,Region 5,2005,9,4.2934,4.25173,752,,829,1250,,170,3001,232,70583
HHS Regions,Region 5,2005,10,3.71174,3.58325,684,,684,855,,127,2350,225,65583
HHS Regions,Region 5,2005,11,3.03463,3.13039,608,,508,745,,118,1979,217,63219
HHS Regions,Region 5,2005,12,2.51306,2.53535,485,,378,517,,85,1465,210,57783
HHS Regions,Region 5,2005,13,2.08348,2.17062,419,,361,457,,67,1304,197,60075
HHS Regions,Region 5,2005,14,1.35728,1.47102,316,,207,290,,35,848,193,57647
HHS Regions,Region 5,2005,15,1.2206,1.36216,275,,150,296,,28,749,183,54986
HHS Regions,Region 5,2005,16,1.13828,1.25727,205,,148,300,,26,679,181,54006
HHS Regions,Region 5,2005,17,0.828352,0.998259,183,,119,191,,23,516,173,51690
HHS Regions,Region 5,2005,18,0.752673,0.935599,172,,87,188,,16,463,166,49487
HHS Regions,Region 5,2005,19,0.732555,1.02913,181,,119,160,,17,477,157,46350
HHS Regions,Region 5,2005,20,0.662591,0.904476,153,,100,125,,14,392,151,43340
HHS Regions,Region 5,2005,21,0.731882,1.04658,164,,85,119,,9,377,126,36022
HHS Regions,Region 5,2005,22,0.904002,1.34296,162,,98,121,,17,398,122,29636
HHS Regions,Region 5,2005,23,0.587867,0.779834,87,,72,69,,13,241,118,30904
HHS Regions,Region 5,2005,24,0.638714,1.00779,138,,59,99,,21,317,121,31455
HHS Regions,Region 5,2005,25,0.642342,1.06034,137,,78,99,,9,323,117,30462
HHS Regions,Region 5,2005,26,0.619755,0.993039,111,,67,113,,10,301,114,30311
HHS Regions,Region 5,2005,27,0.769376,1.12862,133,,58,105,,7,303,111,26847
HHS Regions,Region 5,2005,28,0.592073,0.897562,115,,48,88,,13,264,105,29413
HHS Regions,Region 5,2005,29,0.68887,1.01993,115,,62,98,,8,283,101,27747
HHS Regions,Region 5,2005,30,0.587369,0.912794,101,,45,101,,4,251,99,27498
HHS Regions,Region 5,2005,31,0.618755,0.888279,90,,53,94,,9,246,99,27694
HHS Regions,Region 5,2005,32,0.608839,0.93292,101,,62,89,,16,268,98,28727
HHS Regions,Region 5,2005,33,0.571434,0.889342,101,,54,82,,7,244,93,27436
HHS Regions,Region 5,2005,34,0.60721,0.863042,89,,70,89,,12,260,96,30126
HHS Regions,Region 5,2005,35,0.577878,0.84301,88,,56,102,,11,257,93,30486
HHS Regions,Region 5,2005,36,0.538223,0.980529,109,,58,103,,11,281,92,28658
HHS Regions,Region 5,2005,37,0.557414,0.847378,92,,64,107,,7,270,94,31863
HHS Regions,Region 5,2005,38,0.64066,0.901067,113,,56,113,,11,293,91,32517
HHS Regions,Region 5,2005,39,0.64811,0.763623,86,,47,100,,10,243,100,31822
HHS Regions,Region 5,2005,40,0.979262,1.05325,208,,137,232,,32,609,207,57821
HHS Regions,Region 5,2005,41,1.17839,1.25616,280,,159,254,,39,732,214,58273
HHS Regions,Region 5,2005,42,1.3147,1.31768,291,,174,306,,45,816,235,61927
HHS Regions,Region 5,2005,43,1.33836,1.34028,286,,199,300,,59,844,238,62972
HHS Regions,Region 5,2005,44,1.43755,1.47549,330,,235,336,,69,970,242,65741
HHS Regions,Region 5,2005,45,1.34878,1.36059,262,,206,345,,57,870,237,63943
HHS Regions,Region 5,2005,46,1.44347,1.44976,309,,223,318,,69,919,236,63390
HHS Regions,Region 5,2005,47,1.72335,1.85295,338,,235,276,,57,906,236,48895
HHS Regions,Region 5,2005,48,1.60129,1.62871,335,,277,339,,76,1027,240,63056
HHS Regions,Region 5,2005,49,1.35315,1.45916,283,,211,341,,70,905,240,62022
HHS Regions,Region 5,2005,50,1.48577,1.56087,315,,209,336,,54,914,232,58557
HHS Regions,Region 5,2005,51,1.89128,1.96126,383,,247,269,,67,966,220,49254
HHS Regions,Region 5,2005,52,2.38892,2.59728,441,,318,292,,87,1138,221,43815
HHS Regions,Region 5,2006,1,2.13342,2.44134,495,,382,336,,99,1312,228,53741
HHS Regions,Region 5,2006,2,1.869,2.04418,438,,277,407,,80,1202,225,58801
HHS Regions,Region 5,2006,3,1.86861,2.01684,391,,271,427,,85,1174,227,58210
HHS Regions,Region 5,2006,4,2.06379,2.17488,530,,295,476,,110,1411,225,64877
HHS Regions,Region 5,2006,5,2.12838,2.35125,509,,327,565,,84,1485,224,63158
HHS Regions,Region 5,2006,6,2.42256,2.71601,560,,399,683,,123,1765,223,64985
HHS Regions,Region 5,2006,7,2.72994,2.96795,603,,449,695,,105,1852,223,62400
HHS Regions,Region 5,2006,8,3.06057,3.30019,583,,573,758,,177,2091,222,63360
HHS Regions,Region 5,2006,9,3.27527,3.34655,533,,541,829,,173,2076,223,62034
HHS Regions,Region 5,2006,10,3.44252,3.57115,567,,629,937,,159,2292,218,64181
HHS Regions,Region 5,2006,11,3.07866,3.09831,525,,474,791,,107,1897,216,61227
HHS Regions,Region 5,2006,12,2.59888,2.70888,398,,390,731,,92,1611,211,59471
HHS Regions,Region 5,2006,13,2.73214,2.54622,389,,328,662,,85,1464,203,57497
HHS Regions,Region 5,2006,14,1.7794,1.81645,333,,241,427,,65,1066,199,58686
HHS Regions,Region 5,2006,15,1.2596,1.38367,257,,177,305,,60,799,196,57745
HHS Regions,Region 5,2006,16,1.00907,1.18258,218,,153,234,,55,660,190,55810
HHS Regions,Region 5,2006,17,0.912241,1.02146,151,,109,241,,32,533,183,52180
HHS Regions,Region 5,2006,18,0.870772,0.949327,120,,85,219,,26,450,167,47402
HHS Regions,Region 5,2006,19,0.796405,0.924242,117,,96,186,,38,437,161,47282
HHS Regions,Region 5,2006,20,0.75964,1.00255,129,,93,173,,26,421,157,41993
HHS Regions,Region 5,2006,21,0.693704,0.939343,155,,79,132,,21,387,148,41199
HHS Regions,Region 5,2006,22,0.617758,0.809761,76,,46,83,,16,221,119,27292
HHS Regions,Region 5,2006,23,0.582768,0.862645,122,,61,76,,12,271,121,31415
HHS Regions,Region 5,2006,24,0.586273,0.881527,111,,64,81,,17,273,118,30969
HHS Regions,Region 5,2006,25,0.576081,0.789766,101,,47,72,,22,242,117,30642
HHS Regions,Region 5,2006,26,0.559139,0.815963,114,,47,58,,10,229,109,28065
HHS Regions,Region 5,2006,27,0.554649,0.820084,93,,46,65,,8,212,112,25851
HHS Regions,Region 5,2006,28,0.530915,0.779336,103,,55,60,,11,229,111,29384
HHS Regions,Region 5,2006,29,0.52203,0.748701,87,,48,74,,23,232,111,30987
HHS Regions,Region 5,2006,30,0.437213,0.629519,77,,43,49,,6,175,108,27799
HHS Regions,Region 5,2006,31,0.512717,0.805663,109,,32,87,,11,239,105,29665
HHS Regions,Region 5,2006,32,0.469947,0.593675,56,,42,55,,12,165,108,27793
HHS Regions,Region 5,2006,33,0.557644,0.801458,99,,47,75,,12,233,104,29072
HHS Regions,Region 5,2006,34,0.501459,0.797007,87,,63,83,,12,245,102,30740
HHS Regions,Region 5,2006,35,0.552813,0.831832,107,,48,83,,16,254,96,30535
HHS Regions,Region 5,2006,36,0.678718,1.06496,108,,74,112,,16,310,98,29109
HHS Regions,Region 5,2006,37,0.679169,0.94366,109,,71,106,,18,304,96,32215
HHS Regions,Region 5,2006,38,0.733594,0.966611,119,,88,110,,11,328,96,33933
HHS Regions,Region 5,2006,39,0.558629,0.864209,118,,50,96,,18,282,98,32631
HHS Regions,Region 5,2006,40,1.05294,1.31539,240,,204,353,,33,830,205,63099
HHS Regions,Region 5,2006,41,1.12725,1.31484,276,,208,319,,36,839,213,63810
HHS Regions,Region 5,2006,42,1.19444,1.32418,283,,203,362,,37,885,227,66834
HHS Regions,Region 5,2006,43,1.22763,1.34286,306,,199,370,,38,913,230,67989
HHS Regions,Region 5,2006,44,1.17773,1.29263,265,,227,366,,54,912,234,70554
HHS Regions,Region 5,2006,45,1.29569,1.41575,331,,201,428,,53,1013,237,71552
HHS Regions,Region 5,2006,46,1.37962,1.60761,443,,228,476,,39,1186,238,73774
HHS Regions,Region 5,2006,47,1.43958,1.62127,309,,202,331,,61,903,235,55697
HHS Regions,Region 5,2006,48,1.4741,1.62972,388,,277,418,,72,1155,236,70871
HHS Regions,Region 5,2006,49,1.59245,1.74956,411,,284,487,,71,1253,238,71618
HHS Regions,Region 5,2006,50,1.73687,1.98024,462,,284,563,,94,1403,234,70850
HHS Regions,Region 5,2006,51,2.17548,2.50913,582,,313,645,,61,1601,234,63807
HHS Regions,Region 5,2006,52,2.66925,3.02478,734,,404,611,,109,1858,224,61426
HHS Regions,Region 5,2007,1,2.39871,2.63851,623,,444,491,,115,1673,237,63407
HHS Regions,Region 5,2007,2,1.97275,2.13879,529,,361,530,,88,1508,235,70507
HHS Regions,Region 5,2007,3,2.15523,2.27217,459,,292,657,,65,1473,227,64828
HHS Regions,Region 5,2007,4,2.42197,2.56692,570,,402,840,,83,1895,233,73824
HHS Regions,Region 5,2007,5,3.21376,3.40719,688,,472,1205,,97,2462,233,72259
HHS Regions,Region 5,2007,6,3.22326,3.46119,689,,469,1211,,89,2458,235,71016
HHS Regions,Region 5,2007,7,3.35463,3.64476,674,,515,1179,,78,2446,231,67110
HHS Regions,Region 5,2007,8,3.19893,3.26784,572,,585,1212,,91,2460,235,75279
HHS Regions,Region 5,2007,9,2.91564,3.03382,499,,471,1058,,63,2091,226,68923
HHS Regions,Region 5,2007,10,2.68713,2.97971,535,,476,1085,,78,2174,227,72960
HHS Regions,Region 5,2007,11,2.76833,3.0417,483,,453,955,,82,1973,222,64865
HHS Regions,Region 5,2007,12,2.68279,2.95603,494,,447,975,,74,1990,218,67320
HHS Regions,Region 5,2007,13,1.74293,1.88702,337,,281,570,,57,1245,213,65977
HHS Regions,Region 5,2007,14,1.3489,1.45677,269,,230,346,,40,885,199,60751
HHS Regions,Region 5,2007,15,1.26974,1.37447,243,,202,326,,47,818,196,59514
HHS Regions,Region 5,2007,16,1.11921,1.26277,243,,197,321,,39,800,194,63353
HHS Regions,Region 5,2007,17,1.06038,1.22897,220,,187,288,,42,737,186,59969
HHS Regions,Region 5,2007,18,0.905078,1.08821,192,,120,251,,31,594,173,54585
HHS Regions,Region 5,2007,19,0.826919,0.975701,155,,118,224,,23,520,167,53295
HHS Regions,Region 5,2007,20,0.83076,1.00668,174,,113,177,,32,496,165,49271
HHS Regions,Region 5,2007,21,0.805393,1.03618,176,,100,195,,27,498,161,48061
HHS Regions,Region 5,2007,22,0.853646,1.00809,149,,78,128,,29,384,135,38092
HHS Regions,Region 5,2007,23,0.63254,0.803901,115,,75,94,,21,305,131,37940
HHS Regions,Region 5,2007,24,0.496954,0.726301,122,,71,66,,10,269,125,37037
HHS Regions,Region 5,2007,25,0.570812,0.742349,96,,68,95,,18,277,127,37314
HHS Regions,Region 5,2007,26,0.715134,0.714892,98,,77,68,,18,261,126,36509
HHS Regions,Region 5,2007,27,0.479501,0.689677,85,,62,57,,16,220,121,31899
HHS Regions,Region 5,2007,28,0.436661,0.479589,46,,38,72,,10,166,123,34613
HHS Regions,Region 5,2007,29,0.479371,0.634045,108,,48,64,,10,230,119,36275
HHS Regions,Region 5,2007,30,0.438966,0.660965,105,,53,54,,16,228,117,34495
HHS Regions,Region 5,2007,31,0.322982,0.447561,54,,40,49,,7,150,114,33515
HHS Regions,Region 5,2007,32,0.504487,0.696185,97,,52,84,,17,250,116,35910
HHS Regions,Region 5,2007,33,0.461841,0.657019,87,,61,78,,11,237,116,36072
HHS Regions,Region 5,2007,34,0.456873,0.684932,82,,57,99,,11,249,114,36354
HHS Regions,Region 5,2007,35,0.538357,0.763144,100,,58,126,,14,298,118,39049
HHS Regions,Region 5,2007,36,0.797994,1.03902,109,,93,128,,10,340,117,32723
HHS Regions,Region 5,2007,37,0.736036,0.923794,119,,75,121,,14,329,117,35614
HHS Regions,Region 5,2007,38,0.904516,1.06526,120,,79,170,,12,381,114,35766
HHS Regions,Region 5,2007,39,0.868047,1.04211,138,,96,121,,16,371,117,35601
HHS Regions,Region 5,2007,40,0.853527,1.12124,281,,119,270,,25,695,203,61985
HHS Regions,Region 5,2007,41,1.06192,1.2032,282,,138,310,,22,752,208,62500
HHS Regions,Region 5,2007,42,0.992094,1.12762,318,,146,317,,32,813,220,72099
HHS Regions,Region 5,2007,43,1.16033,1.337,394,,145,396,,24,959,216,71728
HHS Regions,Region 5,2007,44,1.18563,1.25076,359,,150,383,,35,927,231,74115
HHS Regions,Region 5,2007,45,1.20668,1.37587,372,,193,475,,30,1070,247,77769
HHS Regions,Region 5,2007,46,1.39073,1.5595,386,,258,440,,63,1147,242,73549
HHS Regions,Region 5,2007,47,1.41559,1.64528,371,,196,309,,46,922,244,56039
HHS Regions,Region 5,2007,48,1.24002,1.414,355,,226,405,,51,1037,248,73338
HHS Regions,Region 5,2007,49,1.26467,1.40456,340,,228,387,,61,1016,237,72336
HHS Regions,Region 5,2007,50,1.29717,1.55333,400,,244,367,,53,1064,247,68498
HHS Regions,Region 5,2007,51,1.66582,2.0091,429,,273,392,,67,1161,233,57787
HHS Regions,Region 5,2007,52,1.98366,2.58686,523,,317,317,,70,1227,230,47432
HHS Regions,Region 5,2008,1,2.07723,2.61643,598,,356,362,,102,1418,237,54196
HHS Regions,Region 5,2008,2,1.84041,2.06401,487,,414,492,,107,1500,241,72674
HHS Regions,Region 5,2008,3,2.56758,2.78356,577,,429,808,,97,1911,243,68653
HHS Regions,Region 5,2008,4,3.73075,3.90027,668,,646,1199,,101,2614,247,67021
HHS Regions,Region 5,2008,5,4.68712,4.89352,730,,987,1751,,151,3619,252,73955
HHS Regions,Region 5,2008,6,5.34771,5.49857,802,,1431,2132,,218,4583,246,83349
HHS Regions,Region 5,2008,7,5.51726,5.76636,912,,1486,2115,,274,4787,245,83016
HHS Regions,Region 5,2008,8,5.37579,5.72693,876,,1476,2017,,304,4673,239,81597
HHS Regions,Region 5,2008,9,4.79521,5.08781,803,,1368,1756,,271,4198,239,82511
HHS Regions,Region 5,2008,10,4.22163,4.60774,674,,1324,1348,,222,3568,230,77435
HHS Regions,Region 5,2008,11,3.60562,3.95862,668,,1141,1095,,249,3153,232,79649
HHS Regions,Region 5,2008,12,3.08465,3.4327,572,,879,857,,169,2477,227,72159
HHS Regions,Region 5,2008,13,2.22453,2.57294,478,,679,624,,145,1926,225,74856
HHS Regions,Region 5,2008,14,1.64185,1.95385,391,,500,421,,119,1431,217,73240
HHS Regions,Region 5,2008,15,1.26241,1.52869,272,,365,362,,79,1078,210,70518
HHS Regions,Region 5,2008,16,1.13792,1.43029,284,,261,309,,60,914,211,63903
HHS Regions,Region 5,2008,17,0.91332,1.22517,239,,200,265,,54,758,200,61869
HHS Regions,Region 5,2008,18,0.808578,1.12241,219,,146,249,,34,648,194,57733
HHS Regions,Region 5,2008,19,0.661598,0.927307,207,,116,185,,33,541,192,58341
HHS Regions,Region 5,2008,20,0.63514,0.938787,188,,109,159,,34,490,176,52195
HHS Regions,Region 5,2008,21,0.711187,0.979706,204,,103,143,,26,476,161,48586
HHS Regions,Region 5,2008,22,1.08517,1.35097,248,,133,154,,37,572,150,42340
HHS Regions,Region 5,2008,23,0.688487,0.962774,150,,99,96,,22,367,130,38119
HHS Regions,Region 5,2008,24,0.503618,0.755831,123,,67,71,,18,279,127,36913
HHS Regions,Region 5,2008,25,0.610861,0.86493,166,,72,71,,22,331,134,38269
HHS Regions,Region 5,2008,26,0.53902,0.713295,97,,62,73,,20,252,129,35329
HHS Regions,Region 5,2008,27,0.444662,0.735247,101,,45,68,,15,229,122,31146
HHS Regions,Region 5,2008,28,0.370016,0.629579,104,,56,62,,10,232,128,36850
HHS Regions,Region 5,2008,29,0.596122,0.731127,88,,50,62,,9,209,121,28586
HHS Regions,Region 5,2008,30,0.447741,0.596812,85,,44,78,,12,219,128,36695
HHS Regions,Region 5,2008,31,0.52396,0.729967,114,,44,94,,14,266,128,36440
HHS Regions,Region 5,2008,32,0.55268,0.837561,102,,56,68,,86,312,129,37251
HHS Regions,Region 5,2008,33,0.510381,0.677286,95,,51,98,,9,253,124,37355
HHS Regions,Region 5,2008,34,0.502759,0.71016,89,,64,100,,15,268,124,37738
HHS Regions,Region 5,2008,35,0.545611,0.780057,98,,73,100,,15,286,120,36664
HHS Regions,Region 5,2008,36,0.513413,0.75344,86,,67,116,,7,276,126,36632
HHS Regions,Region 5,2008,37,0.5512,0.745826,96,,59,131,,16,302,127,40492
HHS Regions,Region 5,2008,38,0.567865,0.772619,91,,79,121,,23,314,122,40641
HHS Regions,Region 5,2008,39,0.642551,0.811143,93,,78,118,,15,304,126,37478
HHS Regions,Region 5,2008,40,0.645469,0.706973,177,,155,241,,25,598,242,84586
HHS Regions,Region 5,2008,41,0.630293,0.724475,216,,125,274,,29,644,251,88892
HHS Regions,Region 5,2008,42,0.603091,0.760073,237,,153,253,,44,687,256,90386
HHS Regions,Region 5,2008,43,0.686608,0.835794,238,,162,324,,46,770,259,92128
HHS Regions,Region 5,2008,44,0.639526,0.757117,198,,194,242,,54,688,258,90871
HHS Regions,Region 5,2008,45,0.745354,0.873285,251,,227,319,,38,835,267,95616
HHS Regions,Region 5,2008,46,0.830782,0.926453,250,,199,339,,58,846,263,91316
HHS Regions,Region 5,2008,47,0.805055,0.93447,249,,207,379,,43,878,263,93957
HHS Regions,Region 5,2008,48,0.977129,1.21955,332,,180,294,,55,861,258,70600
HHS Regions,Region 5,2008,49,0.967689,1.03292,298,,239,302,,65,904,255,87519
HHS Regions,Region 5,2008,50,0.970485,1.10437,379,,220,318,,57,974,260,88195
HHS Regions,Region 5,2008,51,1.09002,1.23083,280,,216,304,,106,906,246,73609
HHS Regions,Region 5,2008,52,1.29399,1.55929,353,,206,252,,61,872,243,55923
HHS Regions,Region 5,2008,53,1.26356,1.4989,384,,211,264,,58,917,244,61178
HHS Regions,Region 5,2009,1,0.985656,1.11417,368,,242,281,,68,959,262,86073
HHS Regions,Region 5,2009,2,1.0146,1.16419,358,,202,317,,51,928,254,79712
HHS Regions,Region 5,2009,3,1.27018,1.39397,402,,209,489,,42,1142,249,81924
HHS Regions,Region 5,2009,4,1.65404,1.68566,378,,243,678,,59,1358,248,80562
HHS Regions,Region 5,2009,5,2.00195,2.06256,560,,313,989,,58,1920,259,93088
HHS Regions,Region 5,2009,6,2.25445,2.26927,579,,353,1141,,58,2131,252,93907
HHS Regions,Region 5,2009,7,2.50015,2.50174,626,,415,1095,,53,2189,248,87499
HHS Regions,Region 5,2009,8,2.3268,2.40317,600,,464,1144,,48,2256,246,93876
HHS Regions,Region 5,2009,9,2.5886,2.72487,653,,450,1358,,70,2531,242,92885
HHS Regions,Region 5,2009,10,2.19691,2.40366,564,,407,1090,,71,2132,239,88698
HHS Regions,Region 5,2009,11,1.80175,1.86774,463,,320,811,,63,1657,236,88717
HHS Regions,Region 5,2009,12,1.4959,1.64783,452,,274,662,,48,1436,239,87145
HHS Regions,Region 5,2009,13,1.26834,1.44122,402,,233,542,,42,1219,228,84581
HHS Regions,Region 5,2009,14,1.11571,1.26639,337,,206,452,,42,1037,228,81886
HHS Regions,Region 5,2009,15,0.900716,1.18338,377,,197,367,,43,984,227,83152
HHS Regions,Region 5,2009,16,0.899895,1.10515,331,,215,333,,34,913,230,82613
HHS Regions,Region 5,2009,17,1.72921,2.30128,618,,442,886,,67,2013,223,87473
HHS Regions,Region 5,2009,18,1.59683,1.99096,503,,331,745,,68,1647,216,82724
HHS Regions,Region 5,2009,19,1.31729,1.63098,402,,271,560,,52,1285,216,78787
HHS Regions,Region 5,2009,20,1.374,1.67456,359,,252,606,,45,1262,213,75363
HHS Regions,Region 5,2009,21,1.29809,1.76255,331,,254,531,,47,1163,198,65984
HHS Regions,Region 5,2009,22,1.24067,1.71922,330,,268,579,,47,1224,202,71195
HHS Regions,Region 5,2009,23,1.27441,1.72247,311,,293,540,,48,1192,198,69203
HHS Regions,Region 5,2009,24,1.25085,1.67308,338,,318,483,,48,1187,202,70947
HHS Regions,Region 5,2009,25,0.933135,1.26489,275,,230,329,,46,880,200,69571
HHS Regions,Region 5,2009,26,0.749516,1.01623,207,,144,237,,30,618,191,60813
HHS Regions,Region 5,2009,27,0.712151,0.887535,207,,151,208,,34,600,194,67603
HHS Regions,Region 5,2009,28,0.674696,0.838539,206,,152,172,,23,553,188,65948
HHS Regions,Region 5,2009,29,0.65522,0.784682,194,,124,188,,21,527,189,67161
HHS Regions,Region 5,2009,30,0.638032,0.788081,183,,143,172,,32,530,191,67252
HHS Regions,Region 5,2009,31,0.68269,0.875865,221,,142,197,,30,590,189,67362
HHS Regions,Region 5,2009,32,0.693279,0.843761,198,,155,200,,35,588,188,69688
HHS Regions,Region 5,2009,33,0.625927,0.808397,201,,160,188,,34,583,191,72118
HHS Regions,Region 5,2009,34,0.825208,1.00372,216,,169,364,,29,778,190,77512
HHS Regions,Region 5,2009,35,1.80433,1.92014,295,,313,932,,43,1583,202,82442
HHS Regions,Region 5,2009,36,2.39904,2.54782,422,,440,1233,,55,2150,211,84386
HHS Regions,Region 5,2009,37,2.36773,2.46833,424,,494,1342,,47,2307,210,93464
HHS Regions,Region 5,2009,38,2.27011,2.48022,445,,459,1312,,63,2279,209,91887
HHS Regions,Region 5,2009,39,2.44232,2.87885,528,,479,1388,,72,2467,200,85694
HHS Regions,Region 5,2009,40,4.04076,4.42923,938,769,,2985,183,93,4968,281,112164
HHS Regions,Region 5,2009,41,5.93344,6.42619,1289,1137,,4367,310,121,7224,281,112415
