OrderID,Price,Quantity,Timestamp,TradeType
780391e9-880f-4f3e-ac04-ef641a2ffef6,572.889288,7268,2024-01-01 00:05:28,Sell
f57be861-5a93-4032-8756-d569a0d6fb37,196.006986,1757,2024-01-01 00:05:29,Buy
db1eebb6-fe85-4949-9c3d-8449c48ee005,871.309533,4876,2024-01-01 00:05:38,Sell
cfe70fb6-dee9-4209-8a82-76e7bc9edb3a,771.143755,8794,2024-01-01 00:05:44,Sell
154c6691-6cea-497e-a517-c26783b5bb87,868.223807,3960,2024-01-01 00:06:04,Sell
a66d48fa-d70c-4189-9de9-9511561c9c71,510.802401,4755,2024-01-01 00:06:04,Buy
d5767d86-f3bb-414f-852d-5367d335b87b,248.904796,5425,2024-01-01 00:06:09,Buy
d6ea6dcb-12eb-45eb-9ac8-fea2dccb2199,432.096260,2448,2024-01-01 00:06:10,Buy
a1eebf3f-0c09-4ac7-b97a-47d9ae734f03,395.942425,5788,2024-01-01 00:06:10,Sell
ca4a465a-d63f-4b1e-ad88-7be1e913f220,958.992618,9157,2024-01-01 00:06:22,Sell
3507b80f-0508-4928-bfc2-b99e1bcfafb7,507.081168,8607,2024-01-01 00:06:26,Buy
34ad9327-b4e4-4bb1-97d2-9ad43516622f,436.888541,2421,2024-01-01 00:06:36,Buy
69ce21f4-a836-46cc-a4f9-1bdfb124c5cc,726.350817,1864,2024-01-01 00:06:42,Sell
b411dcfb-d82d-4c44-899e-c9b5dff8e2d5,619.478418,7190,2024-01-01 00:06:44,Buy
a3aaf599-664d-4178-91df-1e177e1188f2,944.029834,6446,2024-01-01 00:06:47,Sell
d76633ac-e3d0-4c56-90d2-8ec0ba4ca246,958.079089,4111,2024-01-01 00:07:07,Buy
0382f3da-a71b-40a3-b8b0-6e946a7a30b8,218.792895,9451,2024-01-01 00:07:08,Sell
ead32463-f33c-498b-94d5-abb1c94e2165,675.934220,763,2024-01-01 00:07:13,Sell
d6d5ecb2-5f12-4c21-8044-b1dc6497e3a8,624.180207,1351,2024-01-01 00:07:16,Buy
bbdf0a28-7b7c-4135-84bd-aab1a3b0cfe2,577.489336,4850,2024-01-01 00:07:29,Buy
ff2cd68e-79ad-4790-8657-cbe8ff5739f4,348.664877,5483,2024-01-01 00:07:30,Buy
c96df274-4702-417c-a937-0e763bc00e7b,118.228464,2989,2024-01-01 00:07:31,Buy
2b860af2-1b41-44c9-b04f-0eea18d5983b,420.269526,3153,2024-01-01 00:07:34,Sell
ffb06e43-396c-45e8-9126-59dc7278c51d,102.734177,5460,2024-01-01 00:07:44,Buy
14f164fd-d392-473c-babc-5b68e60fb51f,210.606464,7859,2024-01-01 00:07:48,Sell
69f990ed-8384-41d8-8360-ca2b7c123f30,477.560254,8707,2024-01-01 00:08:01,Buy
7d4a4944-4bfe-43a8-ba0e-e4a4dd0fdcae,828.795743,361,2024-01-01 00:08:02,Buy
a5481211-e228-427c-87fa-980ecab5d904,763.531727,8864,2024-01-01 00:08:07,Sell
9a33dc95-0b6e-4380-a3bb-3fc6c84a7337,28.367372,3754,2024-01-01 00:08:09,Buy
cce219ae-5310-4618-b513-89c9b586d65e,935.460872,1760,2024-01-01 00:08:13,Sell
958b143c-d9f8-4992-90bf-9d8450d2d90e,48.797439,1947,2024-01-01 00:08:15,Buy
8256b8de-d02f-49c1-bce9-18ab79877066,916.254569,1035,2024-01-01 00:08:20,Sell
7ecc1157-1401-4f6a-ab7d-404a6a4b2b37,846.817635,6538,2024-01-01 00:08:21,Sell
14e30361-1d3c-4eff-9050-49a04ea2ce9f,596.838676,9460,2024-01-01 00:08:32,Buy
d92c35e9-6472-4663-b930-fff7d5ce591b,258.260166,6196,2024-01-01 00:08:36,Sell
24b5f526-79f5-42dc-88c9-8758f524d8e4,968.506321,408,2024-01-01 00:08:41,Sell
997c266a-f990-415a-8332-8a0e3e4d5ce8,935.409989,1850,2024-01-01 00:08:41,Sell
f4ecb6b6-3181-4b63-8273-cdcbdccdc681,960.873315,4926,2024-01-01 00:08:53,Buy
88a8b5f0-c3c0-432a-a0c3-62a49b56359a,832.931261,5011,2024-01-01 00:08:54,Sell
af11a08d-599e-4b66-8fba-5fb02deae50c,556.168291,4197,2024-01-01 00:08:57,Buy
a5743138-4dc3-4be1-96ec-2b45e579d323,238.999611,6631,2024-01-01 00:09:00,Buy
a5099d22-f88f-4623-a5c3-4e209fb6d675,545.628465,1332,2024-01-01 00:09:06,Buy
434af7dd-9d4d-4c38-90f0-89a50a7cae74,908.124562,3899,2024-01-01 00:09:06,Sell
71742944-f1a5-4dee-8e90-2dcb3c3d6970,994.487128,4409,2024-01-01 00:09:14,Sell
6dce1d08-cc03-48b6-9ef5-2f76e761c948,648.623504,9645,2024-01-01 00:09:24,Buy
451cd1e8-bb94-4aa5-91e3-a492c667638e,266.793296,1447,2024-01-01 00:09:30,Sell
bf74f8ae-0609-4d24-98b8-f6e621c53c5c,727.858543,7208,2024-01-01 00:09:38,Sell
5027257e-1500-4615-a73c-812a14fd14d6,484.521441,7372,2024-01-01 00:09:42,Buy
21088873-7a48-4b02-946b-caa755c13c02,909.532759,3121,2024-01-01 00:09:47,Sell
86442e1d-dd94-40c3-ad4a-c8595e071449,883.150125,2031,2024-01-01 00:09:49,Sell
8450eebc-8060-4580-8b46-80ee3e497bdc,149.909394,9374,2024-01-01 00:09:51,Buy
dc2470e6-80a4-436b-97fa-3880cbc75b72,308.084160,161,2024-01-01 00:09:59,Sell
6cd17aea-0f76-419b-b82d-4996b7001d2e,948.028260,8142,2024-01-01 00:10:04,Sell
e6fc3cba-fbb0-4379-9eb2-ce3b03aa51ba,207.909378,9742,2024-01-01 00:10:04,Buy
eafb69cc-17bb-47ab-9e2a-b62e8dcaf9e1,733.416592,7061,2024-01-01 00:10:15,Buy
d6ae1de0-28ee-4fd9-a5cb-6dd41a9066ea,532.416852,2840,2024-01-01 00:10:22,Sell
27cd9695-df85-4c2a-8342-598b5db3cb3b,217.470554,6320,2024-01-01 00:10:26,Sell
3fbd91bd-2201-418a-8c4a-19fcb004f256,332.786945,1940,2024-01-01 00:10:28,Buy
a482dac4-34d2-400e-8a07-4ade3893809f,758.033322,473,2024-01-01 00:10:38,Sell
98660a83-f4bf-4f8a-abbb-b8b88d62244a,807.828230,2829,2024-01-01 00:10:47,Sell
ea9dc309-2a61-43c9-aeb8-3844dadb50a3,277.929761,2258,2024-01-01 00:10:50,Sell
87470c44-dc32-4800-b3e4-fbaf80230dec,478.274775,6186,2024-01-01 00:10:50,Buy
3f556c07-57fa-4eeb-b205-a83f361740ba,671.408054,1263,2024-01-01 00:10:53,Buy
1fc94a12-8e5b-434d-aa01-188ed713fb41,317.134102,4608,2024-01-01 00:10:58,Sell
e8bcdf41-83b3-4359-b560-675a36301da2,409.102153,124,2024-01-01 00:11:01,Sell
05128844-55b3-4fc1-bb69-6796d76d6d61,885.890042,9849,2024-01-01 00:11:04,Sell
295decc3-1390-4a26-a265-d1ca5be683da,519.320184,2463,2024-01-01 00:11:11,Buy
45038dcb-f4b1-434e-8291-66fd9eec0a47,447.208668,5334,2024-01-01 00:11:51,Buy
d0aa5602-d77b-414d-9552-432fa4f35953,919.817719,1153,2024-01-01 00:11:53,Buy
39d62a61-0d62-40c2-a567-f8c631111c49,689.752833,9124,2024-01-01 00:12:07,Buy
baccdf31-ff58-4527-b876-5455d890bb9f,535.647537,3027,2024-01-01 00:12:21,Buy
f8a07ab1-d418-4672-a9e2-bd61c4d72deb,476.093370,1790,2024-01-01 00:12:27,Sell
659401ce-d924-4c10-a189-29d5d1715e39,589.592462,7388,2024-01-01 00:12:27,Buy
f4ee09ba-3f78-4e01-a40e-2890ee175842,925.977784,786,2024-01-01 00:12:36,Buy
42d6625a-ce06-4f76-b968-b62e823fdd85,88.432452,1870,2024-01-01 00:12:40,Buy
ba2c59a2-ab94-48a5-80a2-fc89d2a5728e,222.374128,9556,2024-01-01 00:12:41,Buy
56953c48-5f2e-4852-8f1c-d4ec1428edde,307.755904,6106,2024-01-01 00:12:45,Sell
f13b041f-5c20-40c4-a33b-e4f52ea34a78,227.035715,8969,2024-01-01 00:12:49,Sell
bb7930d0-ba3d-4107-9f50-f7fb5fb61822,754.429053,3345,2024-01-01 00:13:10,Sell
8e7d12f3-a061-4587-93d0-82402804c1cf,898.736504,4565,2024-01-01 00:13:18,Buy
311c8c68-8f12-40b3-b9ba-5c03c08dc8ff,630.007658,5793,2024-01-01 00:13:20,Buy
acac4269-4fff-456e-942f-abaa74f496b9,77.202358,3777,2024-01-01 00:13:25,Buy
e11890b0-cf55-4d8a-ab7c-a470d8033c6d,302.889461,6085,2024-01-01 00:13:36,Sell
92e923f6-7ce9-41cc-a031-5971b17d0b8c,793.599658,3308,2024-01-01 00:13:41,Buy
65b57b3c-a1bc-4106-b90a-54697d5923fa,486.860550,5442,2024-01-01 00:13:41,Sell
75915855-f003-4556-b57f-0f2c9e94685c,432.837287,2224,2024-01-01 00:13:56,Sell
af259070-9c00-4987-a1d8-08775544550e,528.227500,8003,2024-01-01 00:14:15,Buy
d53e6b2b-e031-444c-b01d-72ec45491f74,134.940452,7233,2024-01-01 00:14:20,Sell
602d2c93-fdf6-41e6-aa96-6e9c7ce6ff62,726.438955,9370,2024-01-01 00:14:26,Buy
f441694e-ef67-4ca2-8750-5812814e4496,396.742162,581,2024-01-01 00:14:28,Sell
0f3b1741-4c78-46f8-8280-7cb7f61b225f,321.187713,222,2024-01-01 00:14:35,Sell
dcaadfa0-bfd1-41ee-aa87-0c17b6480ac7,429.340184,1798,2024-01-01 00:14:45,Sell
b89c9456-1506-4121-acde-10258b1dd1a8,637.063615,4769,2024-01-01 00:14:46,Buy
a86aafe9-88ab-4ae5-ad17-a5180502482f,487.749666,2017,2024-01-01 00:15:23,Sell
8e7b4f16-be51-499c-9df1-901d688260e4,641.176391,9696,2024-01-01 00:15:29,Buy
7c2da084-5443-43c8-8e63-5eb31b2d11fd,305.940317,1833,2024-01-01 00:15:32,Buy
d5c5d75e-fe8f-463e-8c60-4fc8002ae964,450.693133,3154,2024-01-01 00:15:49,Sell
d0709082-b8ec-493b-b36a-da1c9c2a2c5a,14.246129,9938,2024-01-01 00:15:55,Buy
583aa23a-f113-41b9-9741-417d12c61ea2,379.622163,4797,2024-01-01 00:16:08,Buy
e2982e1e-3ef1-4e94-a207-795236152cfc,806.462500,160,2024-01-01 00:16:19,Buy
3ccc0371-27ae-4e99-96f0-98986d3f8e9d,607.060896,9749,2024-01-01 00:16:46,Sell
5d018a28-c667-4fba-bcf0-5b0cdbf37675,112.511139,8045,2024-01-01 00:16:48,Sell
eacc56f4-54af-4d7a-b3d7-7fe57142db08,152.675727,1074,2024-01-01 00:16:52,Buy
262b9dff-488a-41fc-af0f-2945f2230e24,973.864399,1780,2024-01-01 00:16:58,Sell
d1926985-aa8d-490b-80c2-8f922c1ffa17,475.043390,3345,2024-01-01 00:17:06,Buy
6ca07a78-58da-48a9-9f45-c2105a40816f,723.489357,1001,2024-01-01 00:17:16,Buy
8f291b74-34fa-48b9-a66d-79408c118516,243.308248,4225,2024-01-01 00:17:28,Buy
4826bc25-3761-4bc5-8cb7-45cc18a68967,253.721476,9844,2024-01-01 00:17:30,Sell
43aeb32c-3a7a-40a7-8a9f-f1cda429915b,310.350652,1719,2024-01-01 00:17:35,Sell
c1932ae6-ca4c-4daf-bb30-8cd1b8027811,146.188595,8953,2024-01-01 00:17:38,Buy
dca600a5-a185-46e1-96b3-ae3745e3b9f9,404.596285,2783,2024-01-01 00:17:43,Sell
e7b55926-66e7-4fa6-9dca-5907f7f08119,614.700202,6378,2024-01-01 00:17:44,Sell
2a47e561-c7f7-49d7-83c8-736b7296c5a8,877.438823,653,2024-01-01 00:17:52,Sell
237b22fc-9586-4b3b-9d88-f4fb9e080816,896.697214,143,2024-01-01 00:17:53,Sell
448dbac8-3acf-47c7-9ab8-61bd958f5257,335.287452,7423,2024-01-01 00:17:54,Buy
495444ca-6641-4475-a572-07412dbaa2d2,223.082217,842,2024-01-01 00:17:56,Buy
ddd7b436-1578-481e-83bd-af700768d8e6,671.354778,2475,2024-01-01 00:18:05,Sell
42e73030-e4a5-451c-b3e7-b5ea8392aa0f,998.702826,440,2024-01-01 00:18:07,Sell
4936932d-b869-4721-826a-fb74e4c755b5,878.607298,1271,2024-01-01 00:18:15,Sell
0eaaf15e-af31-47e9-9667-ec1ad46257a5,232.632373,1013,2024-01-01 00:18:30,Sell
dbcd654a-1a7a-49f7-9af9-c10e70bbb859,188.444474,5461,2024-01-01 00:18:31,Sell
2808146a-5998-43d3-a0df-14285619a1ca,789.947393,1047,2024-01-01 00:18:40,Buy
836f6497-b8f2-4053-91bb-2088e82e9735,572.055736,9782,2024-01-01 00:18:40,Sell
392aeca3-324e-43fa-8775-ff49aaac953f,995.652704,9396,2024-01-01 00:18:43,Buy
614b04c1-68e8-444d-a261-f5c7dcd603ac,35.877684,6242,2024-01-01 00:18:47,Buy
7b8e627d-0b7e-4b52-bce9-09c29c48d1b4,157.102242,9059,2024-01-01 00:18:59,Sell
01f2c263-0dbd-4417-b46b-501d411ded62,623.548612,82,2024-01-01 00:19:06,Sell
200ee9d1-1ec6-4f48-bcad-7b7b7eeced72,744.135067,5652,2024-01-01 00:19:09,Buy
f1204d8e-b2b8-4b7f-9a2c-b5debc287281,593.711562,1347,2024-01-01 00:19:16,Sell
923511ce-7779-4b59-9faf-306f3ba6d7c0,446.565188,7055,2024-01-01 00:19:20,Buy
00906133-a78d-46f1-a9b0-cc1d66e25700,855.998370,2726,2024-01-01 00:19:24,Buy
dd323f61-8537-420b-8ca3-25c5f46c8a64,709.169285,8752,2024-01-01 00:19:35,Buy
6a6fa2a5-c481-47f6-88e2-ee743730960a,281.340894,9619,2024-01-01 00:19:40,Buy
0631f394-00b0-4149-9f71-85940f516bca,937.655467,2835,2024-01-01 00:19:45,Sell
5888e4ca-cc72-4143-adc7-ad1f301802de,727.822259,7341,2024-01-01 00:19:47,Sell
c88d9a50-483b-42e1-a6e3-f7c1f9df0ca9,890.650971,8037,2024-01-01 00:19:52,Buy
b835f862-9fbb-4916-b274-61dcd4e0d165,235.688132,8652,2024-01-01 00:20:08,Sell
eeb75751-9f87-4563-a9f0-18bf98e2cd95,7.926340,222,2024-01-01 00:20:09,Sell
9db80745-705d-4963-b9bc-a42401ad2e9e,607.712060,3322,2024-01-01 00:20:11,Sell
9c8e5ac8-931d-44dc-a4e2-2cd2fc73cad8,268.849637,6230,2024-01-01 00:20:11,Buy
e6fcaf99-3093-41ef-ad6e-b42462fbc0fa,281.488240,332,2024-01-01 00:20:12,Sell
86649751-dff2-487c-89b5-7d07bf8e9e5f,633.121169,7740,2024-01-01 00:20:14,Buy
5dbdee36-f7d2-4c99-bb5a-6b115bd3b32b,908.032749,2312,2024-01-01 00:20:22,Sell
7e344966-f17a-4754-aead-d1f7543ec89a,251.675111,4684,2024-01-01 00:20:31,Buy
8923df66-ce0b-41da-bf11-382b79740bd2,127.072742,3670,2024-01-01 00:20:42,Buy
46c7de0c-60df-45e3-b0e5-287539ed69b6,593.627575,1589,2024-01-01 00:20:50,Sell
452190a1-2cdb-48b7-943f-9619faa3c1f1,690.883945,7199,2024-01-01 00:20:58,Buy
1b7742ab-624f-42e9-b83c-92f083056252,107.409033,8421,2024-01-01 00:20:59,Sell
758a55c6-f2de-4972-b110-ccb672740cba,935.754216,9226,2024-01-01 00:21:00,Sell
4cec62fa-ffe8-4eee-9339-1ff0e292e953,966.210478,9447,2024-01-01 00:21:02,Buy
344a9d87-7f4d-4936-a436-1bd60e8e483d,502.679607,9281,2024-01-01 00:21:45,Buy
fffbaacd-4ae6-4f8b-9301-256b386adaa6,723.400221,1177,2024-01-01 00:21:47,Sell
120a8072-c17a-4708-8671-93aef2c820ba,253.262158,6055,2024-01-01 00:21:47,Sell
c1e13500-ab6a-4dd2-a89c-43b1b65df0b5,696.924036,7729,2024-01-01 00:21:49,Sell
713c3ba5-e1c4-4415-bcda-5e1576acbd18,297.695819,6986,2024-01-01 00:22:04,Buy
02505b48-0eba-43fd-98d5-7b65a45dd6c0,47.482694,2945,2024-01-01 00:22:12,Buy
3be87564-d4e2-4e5c-abc0-1a097cbec4dd,42.512574,5131,2024-01-01 00:22:16,Sell
d59e74fc-faf4-4a4d-9667-89e92b75430e,209.813172,1574,2024-01-01 00:22:27,Buy
fd099ee6-c904-4d62-9254-840538b687d5,912.093751,4255,2024-01-01 00:22:36,Buy
ab54ca4e-2b95-4c86-bb56-1558974d225b,997.034059,3043,2024-01-01 00:22:41,Sell
95d1f0e2-c37d-4f98-870b-0bd5cfa3dc88,794.587010,4008,2024-01-01 00:22:44,Buy
e990a480-409c-4965-a8cd-e049f2b03218,263.135948,9475,2024-01-01 00:22:47,Sell
39c8b723-57b9-45de-b4cb-edfff7305e87,447.858004,1193,2024-01-01 00:22:51,Sell
548889f7-caaa-486a-8201-18f753b503f3,52.731525,5047,2024-01-01 00:22:57,Buy
895113c6-fa7d-4e3b-92eb-83eca6e7df10,653.609313,9443,2024-01-01 00:23:13,Sell
6b9f78dd-88f5-4848-acb9-b3dc933f1600,330.452503,8403,2024-01-01 00:23:15,Buy
a0137f43-e03c-4d00-86b8-4fedb24e0ef1,30.102905,8670,2024-01-01 00:23:25,Sell
2627c116-59a6-4820-966e-f28924738bd9,518.399118,9258,2024-01-01 00:23:37,Sell
881e2055-5eae-4704-8d67-84103feed9cf,632.899966,8277,2024-01-01 00:23:49,Sell
298c9294-3333-442b-ac77-fa4a94d97e86,299.731880,9328,2024-01-01 00:23:53,Sell
b48a0186-5d15-435f-bffb-b7ccc61d3cad,664.622024,8415,2024-01-01 00:23:55,Sell
4c355f6a-943a-4ec4-b49e-6e475b232824,272.981861,8929,2024-01-01 00:24:08,Buy
5ca27899-7daf-4048-932e-d977165bbcf1,97.715828,6409,2024-01-01 00:24:17,Sell
54e5c849-c942-4768-9fa2-6e9d11daa0d4,250.682523,7359,2024-01-01 00:24:23,Buy
70663e24-04c5-4864-a419-2e4b4f32d3ca,878.098940,1534,2024-01-01 00:24:33,Buy
7f6431a1-d973-4b0f-b16a-20d0af6979ca,50.267790,4980,2024-01-01 00:24:48,Sell
13c59742-d06e-4c88-aa6e-efb40fd3b6ba,837.690405,5501,2024-01-01 00:24:50,Sell
4bafa76c-8091-446c-96e9-380834429e54,716.584210,6371,2024-01-01 00:24:50,Buy
30d18f42-40ae-4616-ac5c-a9449cd2f4d8,592.179258,8907,2024-01-01 00:25:01,Sell
11484813-c13d-4f3d-9bab-1df286ffce08,24.016784,4204,2024-01-01 00:25:02,Buy
7e39a6dd-c419-4aeb-80d7-07ea5d7f02e3,614.778545,6502,2024-01-01 00:25:02,Sell
858a4115-8480-4bef-8102-740353c54382,453.340469,6341,2024-01-01 00:25:18,Buy
a8245493-71a1-449d-8034-62ae04cde9a5,554.920428,3904,2024-01-01 00:25:25,Sell
c7c1e4de-2ee8-4c02-8166-7c70eec67a3d,30.992563,9088,2024-01-01 00:25:29,Buy
ff435866-64e8-4027-a4d6-da2f0b3dca0b,205.333332,1630,2024-01-01 00:25:33,Buy
d7f56021-5fe5-46dc-b9c3-62e6bca390a5,546.482747,6631,2024-01-01 00:25:35,Sell
968e266a-9989-4c10-90de-6ed3120bb925,309.715542,8325,2024-01-01 00:25:38,Buy
e4802a84-21a9-4bb3-a4ce-f5242b520962,979.912791,9787,2024-01-01 00:25:42,Sell
3bb943a0-77bf-4ab6-b524-cd800806ed92,885.920700,3409,2024-01-01 00:25:46,Buy
6a2a5e57-9060-4bfa-8f86-5adeb85884eb,514.123416,4349,2024-01-01 00:25:52,Buy
b2864a64-02c4-4f59-b6a9-dd18e43091c0,78.032230,4672,2024-01-01 00:25:57,Buy
8555065e-6003-473f-a9af-0f3a4620814d,885.157500,5022,2024-01-01 00:25:58,Buy
43d95619-1a15-4b67-bef3-00a3c71401d3,189.167158,7899,2024-01-01 00:26:03,Sell
28a9b3ad-0193-4eda-ad0c-a4ba63b370a8,747.705984,2617,2024-01-01 00:26:23,Buy
31b1bb19-6cee-4b2e-935f-8c39893e97f1,279.608636,3057,2024-01-01 00:26:36,Sell
199274f1-bd05-4cba-a95c-3e8545effe66,721.394920,211,2024-01-01 00:26:41,Buy
d98038c2-2b04-4476-acda-d07d585f18e7,321.649405,8155,2024-01-01 00:26:50,Buy
d6349ba8-ba4b-4247-a775-a461ea6b2182,227.002452,3346,2024-01-01 00:26:52,Buy
f1e81dc5-5415-48b6-8045-717db9c9adf6,619.986597,273,2024-01-01 00:27:01,Buy
5be435dc-f1ec-41ed-b3d6-f70fb2a44cc8,679.442957,9279,2024-01-01 00:27:27,Buy
ae61afe3-bfcb-4703-a1de-81345b71a6d7,761.109918,7712,2024-01-01 00:27:29,Sell
6f44522e-6d56-48f5-9cda-06eb9bdcb483,160.350706,2452,2024-01-01 00:27:40,Sell
b7a223b1-9f86-4140-b05d-08bfb1fe9934,73.983277,7336,2024-01-01 00:27:47,Buy
aa0164fc-d4fd-498d-8504-87d2e1fec943,173.858227,7442,2024-01-01 00:28:10,Sell
88293a8e-5c28-49f7-a14f-2540ef923561,398.795377,8597,2024-01-01 00:28:10,Buy
d81caea1-0be9-45b4-a216-feb0631dd04a,389.810793,6926,2024-01-01 00:28:17,Sell
2db40b49-5a34-4b5d-b8b7-45be9be4a153,262.174155,7337,2024-01-01 00:28:18,Buy
e8ed3a1d-437a-4eee-aa19-ae6c839ae446,831.117446,4300,2024-01-01 00:28:19,Buy
f9b70e55-8a19-4e57-b31d-7344150b70de,756.904030,677,2024-01-01 00:28:20,Buy
ed38f633-10f8-4e88-870a-13a661482a48,309.711352,4794,2024-01-01 00:28:20,Buy
f8b6ced0-1c95-4e94-b611-9c36ea32986a,148.049759,6926,2024-01-01 00:28:27,Buy
